Id,SalePrice
1844,12739.3564453125
1845,14769.912109375
1846,13794.29296875
1847,15243.236328125
1848,7569.5
1849,11419.919921875
1850,12024.9345703125
1851,12767.51953125
1852,12730.5283203125
1853,12856.044921875
1854,14205.103515625
1855,13573.98046875
1856,17952.63671875
1857,12559.646484375
1858,13422.97265625
1859,11883.44140625
1860,14579.4375
1861,11955.4609375
1862,21974.94921875
1863,21808.3671875
1864,21809.16015625
1865,19834.923828125
1866,20448.439453125
1867,18804.248046875
1868,20172.716796875
1869,17096.259765625
1870,18027.306640625
1871,18711.107421875
1872,16438.580078125
1873,18054.59375
1874,13767.9599609375
1875,16446.591796875
1876,17468.607421875
1877,17127.01953125
1878,17537.86328125
1879,12876.3916015625
1880,13279.5703125
1881,19350.91015625
1882,19018.341796875
1883,16492.853515625
1884,17104.626953125
1885,17637.9921875
1886,19182.853515625
1887,17564.134765625
1888,19340.18359375
1889,16310.67578125
1890,13674.5703125
1891,12946.234375
1892,10591.169921875
1893,11744.880859375
1894,13636.7392578125
1895,13628.974609375
1896,12190.0634765625
1897,12226.62890625
1898,11689.259765625
1899,12329.013671875
1900,11685.09375
1901,13302.716796875
1902,13526.525390625
1903,15651.3037109375
1904,11738.0546875
1905,15520.595703125
1906,12838.841796875
1907,16160.203125
1908,12262.3095703125
1909,13293.11328125
1910,12832.693359375
1911,16727.349609375
1912,18125.421875
1913,16002.220703125
1914,8587.162109375
1915,17109.75
1916,7836.76806640625
1917,18250.478515625
1918,13413.6015625
1919,15199.9951171875
1920,15926.05078125
1921,21197.876953125
1922,19086.8203125
1923,16022.7265625
1924,18562.599609375
1925,17419.513671875
1926,20456.576171875
1927,13012.923828125
1928,15582.7265625
1929,11394.9404296875
1930,12469.3603515625
1931,13868.619140625
1932,14306.2939453125
1933,14125.8056640625
1934,16376.220703125
1935,16322.27734375
1936,16216.64453125
1937,16710.033203125
1938,16022.611328125
1939,16197.3671875
1940,14959.12890625
1941,16265.8251953125
1942,16054.484375
1943,15182.37109375
1944,20546.130859375
1945,19661.017578125
1946,14050.67578125
1947,17510.072265625
1948,15432.0693359375
1949,16923.77734375
1950,15879.62890625
1951,18521.529296875
1952,17209.501953125
1953,16608.787109375
1954,16718.615234375
1955,13579.32421875
1956,19903.77734375
1957,15401.0078125
1958,19939.2109375
1959,14829.0390625
1960,11674.1240234375
1961,12539.037109375
1962,11384.73828125
1963,12156.947265625
1964,12731.7021484375
1965,13212.4091796875
1966,12742.455078125
1967,19439.9375
1968,22473.279296875
1969,21075.865234375
1970,22748.490234375
1971,23102.376953125
1972,21381.333984375
1973,19040.33984375
1974,20470.302734375
1975,22025.548828125
1976,19569.916015625
1977,22425.287109375
1978,21588.9609375
1979,19663.955078125
1980,16933.197265625
1981,20071.548828125
1982,16792.69921875
1983,16346.1015625
1984,15167.595703125
1985,17657.412109375
1986,17607.91015625
1987,15334.1142578125
1988,16711.328125
1989,16915.634765625
1990,17884.91796875
1991,16955.189453125
1992,18106.048828125
1993,15912.337890625
1994,17510.833984375
1995,16750.017578125
1996,19873.587890625
1997,19956.201171875
1998,20671.58984375
1999,19464.060546875
2000,20056.775390625
2001,19135.7421875
2002,18372.34765625
2003,19368.990234375
2004,19583.9296875
2005,17187.892578125
2006,17155.154296875
2007,19307.478515625
2008,16524.154296875
2009,16306.490234375
2010,17000.294921875
2011,13580.091796875
2012,15891.69140625
2013,15680.201171875
2014,16291.80078125
2015,15858.1533203125
2016,16756.123046875
2017,16452.978515625
2018,12113.0498046875
2019,13310.59765625
2020,11425.1640625
2021,11145.0146484375
2022,16272.8837890625
2023,13607.611328125
2024,19871.626953125
2025,21585.208984375
2026,14762.236328125
2027,14592.1591796875
2028,14353.62890625
2029,14862.7265625
2030,17771.3046875
2031,16895.021484375
2032,16673.95703125
2033,17206.833984375
2034,14763.189453125
2035,17836.572265625
2036,16582.76171875
2037,16422.341796875
2038,16890.509765625
2039,14037.16015625
2040,20855.71484375
2041,17373.744140625
2042,17166.677734375
2043,15102.236328125
2044,16411.134765625
2045,15632.82421875
2046,14148.4404296875
2047,13953.6826171875
2048,13627.26953125
2049,15838.734375
2050,14688.427734375
2051,10206.6494140625
2052,13389.69140625
2053,13721.111328125
2054,8931.388671875
2055,14161.6748046875
2056,13616.66015625
2057,12061.732421875
2058,18126.28125
2059,14084.40625
2060,15193.4072265625
2061,15680.9267578125
2062,12670.6171875
2063,11109.173828125
2064,13883.6220703125
2065,11719.9755859375
2066,15961.564453125
2067,13567.9091796875
2068,14714.6806640625
2069,8598.6025390625
2070,10264.013671875
2071,11591.333984375
2072,14663.4423828125
2073,13817.75
2074,14414.0888671875
2075,13828.470703125
2076,12209.66796875
2077,13522.73046875
2078,12233.07421875
2079,13578.4521484375
2080,11247.5703125
2081,11840.841796875
2082,14008.107421875
2083,13175.427734375
2084,10977.94921875
2085,12323.3544921875
2086,14109.203125
2087,12512.349609375
2088,11166.841796875
2089,10272.9921875
2090,11430.642578125
2091,11054.3671875
2092,13557.7314453125
2093,10341.40234375
2094,11419.63671875
2095,12852.611328125
2096,9147.9072265625
2097,10237.869140625
2098,13628.9775390625
2099,8437.8115234375
2100,12360.3125
2101,12478.462890625
2102,11790.28125
2103,10609.390625
2104,11975.478515625
2105,11725.787109375
2106,8901.4736328125
2107,16748.626953125
2108,12017.0947265625
2109,12041.873046875
2110,12007.0
2111,12634.10546875
2112,13133.400390625
2113,11478.6865234375
2114,11142.9912109375
2115,13283.517578125
2116,11615.4921875
2117,13875.6572265625
2118,11590.51953125
2119,10160.658203125
2120,10766.2548828125
2121,9620.0537109375
2122,11945.0390625
2123,9539.7587890625
2124,13853.712890625
2125,13957.125
2126,15335.7666015625
2127,13326.7822265625
2128,11142.7265625
2129,9871.578125
2130,12984.4921875
2131,15002.0107421875
2132,11882.6171875
2133,13189.3701171875
2134,12743.2490234375
2135,11029.765625
2136,8145.45654296875
2137,12411.76953125
2138,13309.578125
2139,14887.1015625
2140,13194.638671875
2141,12900.373046875
2142,13019.2744140625
2143,12888.0673828125
2144,10690.5625
2145,13416.52734375
2146,13094.81640625
2147,15198.953125
2148,13195.138671875
2149,13385.7421875
2150,17143.9453125
2151,11512.298828125
2152,12927.43359375
2153,14558.896484375
2154,10526.1171875
2155,13803.384765625
2156,18479.14453125
2157,18824.630859375
2158,18020.53515625
2159,17019.298828125
2160,16092.056640625
2161,18906.6796875
2162,22310.501953125
2163,21313.037109375
2164,18013.994140625
2165,14179.462890625
2166,14373.0908203125
2167,17494.916015625
2168,16731.296875
2169,16340.44921875
2170,16570.9609375
2171,13642.498046875
2172,14458.91015625
2173,13600.625
2174,18457.796875
2175,19450.380859375
2176,19276.767578125
2177,18083.744140625
2178,17835.181640625
2179,13730.462890625
2180,17535.990234375
2181,16525.0703125
2182,17879.634765625
2183,16653.17578125
2184,13024.029296875
2185,12788.6220703125
2186,14186.638671875
2187,14530.12109375
2188,14308.203125
2189,20740.341796875
2190,8335.6552734375
2191,8401.1748046875
2192,9579.96875
2193,10752.486328125
2194,10373.1455078125
2195,10699.2353515625
2196,10764.138671875
2197,11711.9140625
2198,12684.3701171875
2199,14402.001953125
2200,12450.1455078125
2201,13420.671875
2202,13007.900390625
2203,14447.712890625
2204,13798.064453125
2205,11423.11328125
2206,12514.07421875
2207,14421.4375
2208,17314.64453125
2209,16110.78125
2210,12361.9267578125
2211,10732.2421875
2212,11669.4296875
2213,10529.806640625
2214,13388.263671875
2215,11110.45703125
2216,13853.48046875
2217,6666.3154296875
2218,8781.728515625
2219,8877.5390625
2220,8313.57421875
2221,17234.802734375
2222,16705.580078125
2223,19628.30859375
2224,18351.408203125
2225,13738.404296875
2226,17487.935546875
2227,16209.9892578125
2228,18475.251953125
2229,18143.763671875
2230,14903.1484375
2231,17074.85546875
2232,16559.62109375
2233,16199.3447265625
2234,18217.197265625
2235,17157.392578125
2236,18975.23828125
2237,21627.041015625
2238,17113.875
2239,12085.7421875
2240,14646.501953125
2241,15095.830078125
2242,13173.876953125
2243,12922.8603515625
2244,11135.76953125
2245,10760.02734375
2246,12823.70703125
2247,11442.50390625
2248,12179.322265625
2249,12811.9609375
2250,13455.1640625
2251,12019.337890625
2252,16468.78515625
2253,14869.9140625
2254,15775.8359375
2255,17172.619140625
2256,15550.4326171875
2257,18233.240234375
2258,15378.447265625
2259,16608.404296875
2260,14367.6708984375
2261,14921.478515625
2262,14210.5380859375
2263,20938.853515625
2264,23797.998046875
2265,16888.505859375
2266,17692.119140625
2267,20940.185546875
2268,20049.189453125
2269,14563.921875
2270,16463.45703125
2271,17374.39453125
2272,17373.419921875
2273,15550.931640625
2274,16908.509765625
2275,15715.3330078125
2276,14794.734375
2277,16660.38671875
2278,14894.0146484375
2279,12239.8349609375
2280,11139.501953125
2281,15314.236328125
2282,15447.486328125
2283,12254.62109375
2284,12666.197265625
2285,12300.90625
2286,12810.453125
2287,20100.091796875
2288,19211.404296875
2289,21295.232421875
2290,22526.419921875
2291,20391.939453125
2292,22228.615234375
2293,22773.33984375
2294,21779.431640625
2295,22806.31640625
2296,20431.40234375
2297,19793.740234375
2298,20405.982421875
2299,22390.388671875
2300,20896.6640625
2301,19298.64453125
2302,18648.71484375
2303,18183.115234375
2304,18301.984375
2305,15839.5693359375
2306,15849.15234375
2307,16513.615234375
2308,16616.234375
2309,17874.810546875
2310,16387.951171875
2311,16531.8984375
2312,16064.2353515625
2313,16179.82421875
2314,15293.404296875
2315,16197.49609375
2316,16761.712890625
2317,16212.7646484375
2318,16055.83203125
2319,16059.046875
2320,15845.712890625
2321,17984.1484375
2322,15982.259765625
2323,15268.484375
2324,16333.5859375
2325,17352.958984375
2326,15868.177734375
2327,17259.373046875
2328,17790.37890625
2329,16771.751953125
2330,17097.564453125
2331,21928.013671875
2332,21680.892578125
2333,20364.978515625
2334,19033.033203125
2335,19147.287109375
2336,20678.705078125
2337,16788.41015625
2338,19425.2734375
2339,17760.009765625
2340,21164.857421875
2341,18799.021484375
2342,18033.9921875
2343,18054.029296875
2344,17813.380859375
2345,18217.005859375
2346,16978.720703125
2347,16792.119140625
2348,17711.3046875
2349,16113.15234375
2350,19464.052734375
2351,17675.974609375
2352,18753.005859375
2353,19871.880859375
2354,13543.998046875
2355,13584.4990234375
2356,15020.9501953125
2357,16964.50390625
2358,16261.150390625
2359,13693.1611328125
2360,12261.9599609375
2361,14528.9765625
2362,18544.30859375
2363,13155.744140625
2364,14364.552734375
2365,16614.5625
2366,15444.8759765625
2367,15946.966796875
2368,16257.3076171875
2369,16050.751953125
2370,15439.455078125
2371,14620.125
2372,16484.037109375
2373,18476.00390625
2374,19789.130859375
2375,14679.70703125
2376,19429.361328125
2377,19090.751953125
2378,14378.662109375
2379,17950.408203125
2380,13374.630859375
2381,16228.130859375
2382,16815.818359375
2383,17275.935546875
2384,18524.1640625
2385,14945.1689453125
2386,13230.5703125
2387,13111.568359375
2388,11296.203125
2389,12574.205078125
2390,13332.12109375
2391,13643.30859375
2392,11567.037109375
2393,14846.7431640625
2394,13861.20703125
2395,17053.044921875
2396,13370.98828125
2397,16433.240234375
2398,12996.203125
2399,8290.1640625
2400,8239.228515625
2401,10946.935546875
2402,12952.267578125
2403,15058.36328125
2404,13939.1142578125
2405,14772.0234375
2406,13324.3583984375
2407,12430.248046875
2408,13985.99609375
2409,12940.69921875
2410,16040.9365234375
2411,11933.9052734375
2412,14247.033203125
2413,12858.5341796875
2414,12892.548828125
2415,14488.91015625
2416,12211.6767578125
2417,11054.17578125
2418,12054.248046875
2419,13494.9736328125
2420,12818.8203125
2421,12109.916015625
2422,12540.333984375
2423,12112.7265625
2424,14748.97265625
2425,19466.0078125
2426,13455.072265625
2427,11653.8828125
2428,15970.8330078125
2429,11521.5625
2430,12776.6298828125
2431,12969.4306640625
2432,12860.615234375
2433,12813.9619140625
2434,13033.208984375
2435,14128.091796875
2436,10434.849609375
2437,11265.341796875
2438,12400.169921875
2439,11760.373046875
2440,12138.2421875
2441,10087.16015625
2442,10970.703125
2443,12514.47265625
2444,13487.431640625
2445,8698.12890625
2446,12543.6240234375
2447,15249.74609375
2448,12288.6064453125
2449,10590.931640625
2450,14243.84375
2451,12974.4306640625
2452,14733.451171875
2453,9618.22265625
2454,11499.044921875
2455,11781.580078125
2456,11453.919921875
2457,11270.060546875
2458,11954.572265625
2459,9777.6474609375
2460,13970.2265625
2461,11555.9794921875
2462,12128.2783203125
2463,11612.8671875
2464,14981.361328125
2465,12045.32421875
2466,12218.912109375
2467,13770.962890625
2468,10120.12890625
2469,9766.4873046875
2470,17377.064453125
2471,15015.310546875
2472,14639.2626953125
2473,11538.1240234375
2474,10877.232421875
2475,16778.19921875
2476,11072.931640625
2477,12468.6923828125
2478,14656.982421875
2479,12674.5166015625
2480,13124.81640625
2481,12823.91796875
2482,12785.5556640625
2483,11777.17578125
2484,13079.591796875
2485,12037.4384765625
2486,13394.255859375
2487,18750.853515625
2488,13370.345703125
2489,14152.2431640625
2490,13629.322265625
2491,9130.822265625
2492,15397.99609375
2493,14554.052734375
2494,14489.7109375
2495,10953.486328125
2496,17916.86328125
2497,13742.904296875
2498,11640.38671875
2499,10209.7578125
2500,11961.72265625
2501,12898.470703125
2502,13643.09765625
2503,10455.041015625
2504,13424.162109375
2505,17350.359375
2506,19419.787109375
2507,20118.611328125
2508,19354.630859375
2509,18255.765625
2510,18079.728515625
2511,16180.1552734375
2512,17454.9375
2513,17336.06640625
2514,15641.4306640625
2515,14512.2802734375
2516,15717.8125
2517,13714.23046875
2518,14666.19921875
2519,17263.75
2520,17043.572265625
2521,16483.65625
2522,18061.3046875
2523,13078.7421875
2524,14226.193359375
2525,14053.4716796875
2526,13510.298828125
2527,11934.0068359375
2528,12528.44140625
2529,13448.578125
2530,13252.646484375
2531,18534.087890625
2532,17977.48828125
2533,17486.65234375
2534,17488.078125
2535,19822.42578125
2536,18266.958984375
2537,16926.703125
2538,16236.623046875
2539,16226.46875
2540,16270.8505859375
2541,16634.671875
2542,15477.7490234375
2543,12915.7822265625
2544,11933.025390625
2545,13586.2607421875
2546,13226.314453125
2547,14114.58984375
2548,13765.890625
2549,15676.8115234375
2550,31380.369140625
2551,13265.259765625
2552,11638.6328125
2553,8897.568359375
2554,11200.5126953125
2555,10706.2294921875
2556,10747.1904296875
2557,12650.6923828125
2558,14245.9931640625
2559,12055.33203125
2560,13256.755859375
2561,11833.7607421875
2562,12209.0341796875
2563,11692.083984375
2564,14974.322265625
2565,12504.650390625
2566,13860.966796875
2567,12709.81640625
2568,14559.21875
2569,15313.9501953125
2570,12354.7802734375
2571,16726.4453125
2572,13159.00390625
2573,17871.83984375
2574,15938.8837890625
2575,12177.36328125
2576,12220.68359375
2577,13159.365234375
2578,8934.478515625
2579,8090.3681640625
2580,11422.994140625
2581,14706.28125
2582,11225.4404296875
2583,17430.185546875
2584,13745.6513671875
2585,17750.138671875
2586,16655.46875
2587,16850.271484375
2588,12902.390625
2589,13852.13671875
2590,16818.93359375
2591,18878.037109375
2592,16997.521484375
2593,19245.654296875
2594,14890.3623046875
2595,16023.478515625
2596,20268.478515625
2597,16984.693359375
2598,19768.685546875
2599,19644.005859375
2600,15449.6923828125
2601,12275.0517578125
2602,10865.69921875
2603,11164.2109375
2604,10248.42578125
2605,11085.27734375
2606,14040.783203125
2607,17738.779296875
2608,17344.26953125
2609,14867.9091796875
2610,10452.34375
2611,14288.9130859375
2612,14786.5537109375
2613,12744.142578125
2614,12861.5859375
2615,13777.15234375
2616,13905.650390625
2617,16535.666015625
2618,16886.62109375
2619,17634.447265625
2620,16839.291015625
2621,16062.546875
2622,16701.0546875
2623,17991.8125
2624,20105.482421875
2625,19356.509765625
2626,15612.927734375
2627,14562.55078125
2628,21451.021484375
2629,22511.32421875
2630,19969.1640625
2631,22666.5234375
2632,21860.7109375
2633,18226.951171875
2634,22036.43359375
2635,14260.5595703125
2636,17196.69140625
2637,14947.93359375
2638,18368.603515625
2639,16500.833984375
2640,15177.60546875
2641,12342.005859375
2642,15481.32421875
2643,13047.21875
2644,13149.4755859375
2645,11766.26953125
2646,11621.6982421875
2647,12619.8681640625
2648,13390.896484375
2649,12848.548828125
2650,11713.1337890625
2651,13836.36328125
2652,21388.033203125
2653,18949.068359375
2654,19070.154296875
2655,21484.474609375
2656,20867.8828125
2657,19791.935546875
2658,19036.5703125
2659,19762.97265625
2660,20603.748046875
2661,20425.8671875
2662,20905.658203125
2663,19861.046875
2664,17596.603515625
2665,19604.310546875
2666,18322.916015625
2667,15962.8466796875
2668,16166.23828125
2669,16356.1572265625
2670,19703.60546875
2671,16555.6953125
2672,16071.140625
2673,16371.08984375
2674,16869.728515625
2675,14785.3857421875
2676,16783.9765625
2677,16992.361328125
2678,19150.103515625
2679,19084.736328125
2680,19311.404296875
2681,21976.265625
2682,20459.037109375
2683,24120.193359375
2684,20311.87109375
2685,19899.373046875
2686,18265.234375
2687,18813.837890625
2688,17355.001953125
2689,16238.8623046875
2690,22898.677734375
2691,16277.1904296875
2692,13176.912109375
2693,17221.189453125
2694,13153.876953125
2695,17154.556640625
2696,16568.44921875
2697,17043.810546875
2698,16073.58203125
2699,15165.5419921875
2700,14447.06640625
2701,14944.80078125
2702,13441.048828125
2703,12934.58203125
2704,14001.7109375
2705,11901.9990234375
2706,11998.654296875
2707,13431.3828125
2708,12470.916015625
2709,11019.169921875
2710,12609.2919921875
2711,17334.078125
2712,22002.908203125
2713,15114.56640625
2714,14275.44921875
2715,15250.6640625
2716,14316.5283203125
2717,16914.81640625
2718,17536.826171875
2719,14421.943359375
2720,15430.3046875
2721,13677.853515625
2722,14720.6279296875
2723,14290.58203125
2724,12436.8759765625
2725,13242.283203125
2726,13273.095703125
2727,14177.74609375
2728,14710.51953125
2729,13701.0
2730,13170.537109375
2731,11556.12109375
2732,11791.7890625
2733,14382.48828125
2734,12892.6923828125
2735,12928.126953125
2736,13836.560546875
2737,11343.283203125
2738,14505.84765625
2739,15048.052734375
2740,13672.078125
2741,13065.654296875
2742,15304.4716796875
2743,13645.2373046875
2744,14158.962890625
2745,13265.42578125
2746,12730.6689453125
2747,13658.18359375
2748,12236.302734375
2749,12689.345703125
2750,12073.884765625
2751,12498.80859375
2752,16721.291015625
2753,15785.087890625
2754,20014.66796875
2755,13249.77734375
2756,10312.109375
2757,10317.115234375
2758,8752.712890625
2759,12732.1005859375
2760,13134.0908203125
2761,14340.4716796875
2762,14370.03515625
2763,17208.06640625
2764,12896.12890625
2765,19413.228515625
2766,12256.3798828125
2767,8830.451171875
2768,12438.263671875
2769,12699.81640625
2770,13559.197265625
2771,11459.970703125
2772,11346.423828125
2773,13299.2841796875
2774,12464.947265625
2775,12170.720703125
2776,12856.337890625
2777,13214.263671875
2778,10603.486328125
2779,12453.8359375
2780,10870.1357421875
2781,9759.390625
2782,10932.1796875
2783,9706.81640625
2784,12077.896484375
2785,12689.0302734375
2786,8092.93212890625
2787,11552.07421875
2788,9820.083984375
2789,15485.400390625
2790,9532.84375
2791,12129.603515625
2792,8168.72705078125
2793,12509.2109375
2794,10115.3515625
2795,11039.517578125
2796,9583.03515625
2797,17037.962890625
2798,11635.150390625
2799,11364.794921875
2800,9356.01171875
2801,10192.7265625
2802,12781.80078125
2803,15933.13671875
2804,11615.208984375
2805,9540.01953125
2806,10236.3515625
2807,13808.966796875
2808,14604.615234375
2809,11561.7724609375
2810,12892.744140625
2811,15244.90625
2812,14455.947265625
2813,16614.826171875
2814,16437.732421875
2815,9980.1962890625
2816,15382.1845703125
2817,12421.875
2818,12293.515625
2819,14318.568359375
2820,14014.1640625
2821,11730.2666015625
2822,16012.736328125
2823,21267.771484375
2824,15102.982421875
2825,14336.1474609375
2826,12619.75390625
2827,13557.962890625
2828,18809.083984375
2829,15788.126953125
2830,18642.990234375
2831,16021.7119140625
2832,18339.642578125
2833,18990.134765625
2834,17485.6640625
2835,17861.873046875
2836,17317.494140625
2837,15196.109375
2838,14832.7890625
2839,16683.216796875
2840,16632.080078125
2841,16784.919921875
2842,18030.783203125
2843,14099.90234375
